id,timestamp,temperature,humidity,precipitation,wind_speed,weather_code,description
16489,2026-03-10 02:41:00+00,9.6,90,0,8.3,3,overcast
16490,2026-03-10 02:42:00+00,9.6,90,0,8.3,3,overcast
16491,2026-03-10 02:43:00+00,9.6,90,0,8.3,3,overcast
16492,2026-03-10 02:44:00+00,9.6,90,0,8.3,3,overcast
16493,2026-03-10 02:45:00+00,9.6,90,0,8.6,3,overcast
16494,2026-03-10 02:46:00+00,9.6,90,0,8.6,3,overcast
16495,2026-03-10 02:47:00+00,9.6,90,0,8.6,3,overcast
16496,2026-03-10 02:48:00+00,9.6,90,0,8.6,3,overcast
16497,2026-03-10 02:49:00+00,9.6,90,0,8.6,3,overcast
16498,2026-03-10 02:51:00+00,9.6,90,0,8.6,3,overcast
16499,2026-03-10 02:52:00+00,9.6,90,0,8.6,3,overcast
16500,2026-03-10 02:53:00+00,9.6,90,0,8.6,3,overcast
16501,2026-03-10 02:54:00+00,9.6,90,0,8.6,3,overcast
16502,2026-03-10 02:55:00+00,9.6,90,0,8.6,3,overcast
16503,2026-03-10 02:56:00+00,9.6,90,0,8.6,3,overcast
16504,2026-03-10 02:57:00+00,9.6,90,0,8.6,3,overcast
16505,2026-03-10 02:58:00+00,9.6,90,0,8.6,3,overcast
16506,2026-03-10 02:59:00+00,9.6,90,0,8.6,3,overcast
16507,2026-03-10 03:00:00+00,9.6,90,0,9,3,overcast
16508,2026-03-10 03:01:00+00,9.6,90,0,9,3,overcast
16509,2026-03-10 03:02:00+00,9.6,90,0,9,3,overcast
16510,2026-03-10 03:03:00+00,9.6,90,0,9,3,overcast
16511,2026-03-10 03:04:00+00,9.6,90,0,9,3,overcast
16512,2026-03-10 03:06:00+00,9.6,90,0,9,3,overcast
16513,2026-03-10 03:07:00+00,9.6,90,0,9,3,overcast
16514,2026-03-10 03:08:00+00,9.6,90,0,9,3,overcast
16515,2026-03-10 03:09:00+00,9.6,90,0,9,3,overcast
16516,2026-03-10 03:10:00+00,9.6,90,0,9,3,overcast
16517,2026-03-10 03:11:00+00,9.6,90,0,9,3,overcast
16518,2026-03-10 03:12:00+00,9.6,90,0,9,3,overcast
16519,2026-03-10 03:13:00+00,9.6,90,0,9,3,overcast
16520,2026-03-10 03:14:00+00,9.6,90,0,9,3,overcast
16521,2026-03-10 03:15:00+00,9.6,90,0,9.4,3,overcast
16522,2026-03-10 03:16:00+00,9.6,90,0,9.4,3,overcast
16523,2026-03-10 03:17:00+00,9.6,90,0,9.4,3,overcast
16524,2026-03-10 03:18:00+00,9.6,90,0,9.4,3,overcast
16525,2026-03-10 03:19:00+00,9.6,90,0,9.4,3,overcast
16526,2026-03-10 03:21:00+00,9.6,90,0,9.4,3,overcast
16527,2026-03-10 03:22:00+00,9.6,90,0,9.4,3,overcast
16528,2026-03-10 03:23:00+00,9.6,90,0,9.4,3,overcast
16529,2026-03-10 03:24:00+00,9.6,90,0,9.4,3,overcast
16530,2026-03-10 03:25:00+00,9.3,91,0,9.4,3,overcast
16531,2026-03-10 03:26:00+00,9.3,91,0,8.6,3,overcast
16532,2026-03-10 03:27:00+00,9.3,91,0,8.6,3,overcast
16533,2026-03-10 03:28:00+00,9.3,91,0,8.6,3,overcast
16534,2026-03-10 03:29:00+00,9.3,91,0,8.6,3,overcast
16535,2026-03-10 03:30:00+00,9.3,91,0,9,3,overcast
16536,2026-03-10 03:31:00+00,9.3,91,0,9,3,overcast
16537,2026-03-10 03:32:00+00,9.3,91,0,9,3,overcast
16538,2026-03-10 03:33:00+00,9.3,91,0,9,3,overcast
16539,2026-03-10 03:34:00+00,9.3,91,0,9,3,overcast
16540,2026-03-10 03:36:00+00,9.3,91,0,9,3,overcast
16541,2026-03-10 03:37:00+00,9.3,91,0,9,3,overcast
16542,2026-03-10 03:38:00+00,9.3,91,0,9,3,overcast
16543,2026-03-10 03:39:00+00,9.3,91,0,9,3,overcast
16544,2026-03-10 03:40:00+00,9.3,91,0,9,3,overcast
16545,2026-03-10 03:41:00+00,9.3,91,0,9,3,overcast
16546,2026-03-10 03:42:00+00,9.3,91,0,9,3,overcast
16547,2026-03-10 03:43:00+00,9.3,91,0,9,3,overcast
16548,2026-03-10 03:44:00+00,9.3,91,0,9,3,overcast
16549,2026-03-10 03:45:00+00,9.3,92,0,9,3,overcast
16550,2026-03-10 03:46:00+00,9.3,92,0,9,3,overcast
16551,2026-03-10 03:47:00+00,9.3,92,0,9,3,overcast
16552,2026-03-10 03:48:00+00,9.3,92,0,9,3,overcast
16553,2026-03-10 03:49:00+00,9.3,92,0,9,3,overcast
16554,2026-03-10 03:51:00+00,9.3,92,0,9,3,overcast
16555,2026-03-10 03:52:00+00,9.3,92,0,9,3,overcast
16556,2026-03-10 03:53:00+00,9.3,92,0,9,3,overcast
16557,2026-03-10 03:54:00+00,9.3,92,0,9,3,overcast
16558,2026-03-10 03:55:00+00,9.3,92,0,9,3,overcast
16559,2026-03-10 03:56:00+00,9.3,92,0,9,3,overcast
16560,2026-03-10 03:57:00+00,9.3,92,0,9,3,overcast
16561,2026-03-10 03:58:00+00,9.3,92,0,9,3,overcast
16562,2026-03-10 03:59:00+00,9.3,92,0,9,3,overcast
16563,2026-03-10 04:00:00+00,9.3,92,0,9.4,3,overcast
16564,2026-03-10 04:01:00+00,9.3,92,0,9.4,3,overcast
16565,2026-03-10 04:02:00+00,9.3,92,0,9.4,3,overcast
16566,2026-03-10 04:03:00+00,9.3,92,0,9.4,3,overcast
16567,2026-03-10 04:04:00+00,9.3,92,0,9.4,3,overcast
16568,2026-03-10 04:06:00+00,9.3,92,0,9.4,3,overcast
16569,2026-03-10 04:07:00+00,9.3,92,0,9.4,3,overcast
16570,2026-03-10 04:08:00+00,9.3,92,0,9.4,3,overcast
16571,2026-03-10 04:09:00+00,9.3,92,0,9.4,3,overcast
16572,2026-03-10 04:10:00+00,9.3,92,0,9.4,3,overcast
16573,2026-03-10 04:11:00+00,9.3,92,0,9.4,3,overcast
16574,2026-03-10 04:12:00+00,9.3,92,0,9.4,3,overcast
16575,2026-03-10 04:13:00+00,9.3,92,0,9.4,3,overcast
16576,2026-03-10 04:14:00+00,9.3,92,0,9.4,3,overcast
16577,2026-03-10 04:15:00+00,9.3,92,0,9.4,3,overcast
16578,2026-03-10 04:16:00+00,9.3,92,0,9.4,3,overcast
16579,2026-03-10 04:17:00+00,9.3,92,0,9.4,3,overcast
16580,2026-03-10 04:18:00+00,9.3,92,0,9.4,3,overcast
16581,2026-03-10 04:19:00+00,9.3,92,0,9.4,3,overcast
16582,2026-03-10 04:21:00+00,9.3,92,0,9.4,3,overcast
16583,2026-03-10 04:22:00+00,9.3,92,0,9.4,3,overcast
16584,2026-03-10 04:23:00+00,9.3,92,0,9.4,3,overcast
16585,2026-03-10 04:24:00+00,9.3,92,0,9.4,3,overcast
16586,2026-03-10 04:25:00+00,9.3,92,0,9.4,3,overcast
16587,2026-03-10 04:26:00+00,9.3,92,0,9.4,3,overcast
16588,2026-03-10 04:27:00+00,9.3,92,0,9.4,3,overcast
16589,2026-03-10 04:28:00+00,9.3,92,0,9.4,3,overcast
16590,2026-03-10 04:29:00+00,9.3,92,0,9.4,3,overcast
16591,2026-03-10 04:30:00+00,9.4,92,0,9,3,overcast
16592,2026-03-10 04:31:00+00,9.4,92,0,9,3,overcast
16593,2026-03-10 04:32:00+00,9.4,92,0,9,3,overcast
16594,2026-03-10 04:33:00+00,9.4,92,0,9,3,overcast
16595,2026-03-10 04:34:00+00,9.4,92,0,9,3,overcast
16596,2026-03-10 04:36:00+00,9.4,92,0,9,3,overcast
16597,2026-03-10 04:37:00+00,9.4,92,0,9,3,overcast
16598,2026-03-10 04:38:00+00,9.4,92,0,9,3,overcast
16599,2026-03-10 04:39:00+00,9.4,92,0,9,3,overcast
16600,2026-03-10 04:40:00+00,9.4,92,0,9,3,overcast
16601,2026-03-10 04:41:00+00,9.4,92,0,9,3,overcast
16602,2026-03-10 04:42:00+00,9.4,92,0,9,3,overcast
16603,2026-03-10 04:43:00+00,9.4,92,0,9,3,overcast
16604,2026-03-10 04:44:00+00,9.2,92,0,9,3,overcast
16605,2026-03-10 04:45:00+00,9.3,91,0,8.6,3,overcast
16606,2026-03-10 04:46:00+00,9.3,91,0,8.6,3,overcast
16607,2026-03-10 04:47:00+00,9.3,91,0,8.6,3,overcast
16608,2026-03-10 04:48:00+00,9.3,91,0,8.6,3,overcast
16609,2026-03-10 04:49:00+00,9.3,91,0,8.6,3,overcast
16610,2026-03-10 04:51:00+00,9.3,91,0,8.6,3,overcast
16611,2026-03-10 04:52:00+00,9.3,91,0,8.6,3,overcast
16612,2026-03-10 04:53:00+00,9.3,91,0,8.6,3,overcast
16613,2026-03-10 04:54:00+00,9.3,91,0,8.6,3,overcast
16614,2026-03-10 04:55:00+00,9.3,91,0,8.6,3,overcast
16615,2026-03-10 04:56:00+00,9.3,91,0,8.6,3,overcast
16616,2026-03-10 04:57:00+00,9.3,91,0,8.6,3,overcast
16617,2026-03-10 04:58:00+00,9.3,91,0,8.6,3,overcast
16618,2026-03-10 04:59:00+00,9.3,91,0,8.6,3,overcast
16619,2026-03-10 05:00:00+00,9.3,91,0,8.6,3,overcast
16620,2026-03-10 05:01:00+00,9.3,91,0,8.6,3,overcast
16621,2026-03-10 05:02:00+00,9.3,91,0,8.6,3,overcast
16622,2026-03-10 05:03:00+00,9.3,91,0,8.6,3,overcast
16623,2026-03-10 05:04:00+00,9.3,91,0,8.6,3,overcast
16624,2026-03-10 05:06:00+00,9.3,91,0,8.6,3,overcast
16625,2026-03-10 05:07:00+00,9.3,91,0,8.6,3,overcast
16626,2026-03-10 05:08:00+00,9.3,91,0,8.6,3,overcast
16627,2026-03-10 05:09:00+00,9.3,91,0,8.6,3,overcast
16628,2026-03-10 05:10:00+00,9.3,91,0,8.6,3,overcast
16629,2026-03-10 05:11:00+00,9.3,91,0,8.6,3,overcast
16630,2026-03-10 05:12:00+00,9.3,91,0,8.6,3,overcast
16631,2026-03-10 05:13:00+00,9.3,91,0,8.6,3,overcast
16632,2026-03-10 05:14:00+00,9.3,91,0,8.6,3,overcast
16633,2026-03-10 05:15:00+00,9.3,91,0,8.3,3,overcast
16634,2026-03-10 05:16:00+00,9.3,91,0,8.3,3,overcast
16635,2026-03-10 05:17:00+00,9.3,91,0,8.3,3,overcast
16636,2026-03-10 05:18:00+00,9.3,91,0,8.3,3,overcast
16637,2026-03-10 05:19:00+00,9.3,91,0,8.3,3,overcast
16638,2026-03-10 05:21:00+00,9.3,91,0,8.3,3,overcast
16639,2026-03-10 05:22:00+00,9.3,91,0,8.3,3,overcast
16640,2026-03-10 05:23:00+00,9.3,91,0,8.3,3,overcast
16641,2026-03-10 05:24:00+00,9.3,91,0,8.3,3,overcast
16642,2026-03-10 05:25:00+00,9.3,90,0,8.3,3,overcast
16643,2026-03-10 05:26:00+00,9.3,90,0,8.3,3,overcast
16644,2026-03-10 05:27:00+00,9.3,90,0,7.9,3,overcast
16645,2026-03-10 05:28:00+00,9.3,90,0,7.9,3,overcast
16646,2026-03-10 05:29:00+00,9.3,90,0,7.9,3,overcast
16647,2026-03-10 05:30:00+00,9.3,90,0,6.8,3,overcast
16648,2026-03-10 05:31:00+00,9.3,90,0,6.8,3,overcast
16649,2026-03-10 05:32:00+00,9.3,90,0,6.8,3,overcast
16650,2026-03-10 05:33:00+00,9.3,90,0,6.8,3,overcast
16651,2026-03-10 05:34:00+00,9.3,90,0,6.8,3,overcast
16652,2026-03-10 05:36:00+00,9.3,90,0,6.8,3,overcast
16653,2026-03-10 05:37:00+00,9.3,90,0,6.8,3,overcast
16654,2026-03-10 05:38:00+00,9.3,90,0,6.8,3,overcast
16655,2026-03-10 05:39:00+00,9.3,90,0,6.8,3,overcast
16656,2026-03-10 05:40:00+00,9.3,90,0,6.8,3,overcast
16657,2026-03-10 05:41:00+00,9.3,90,0,6.8,3,overcast
16658,2026-03-10 05:42:00+00,9.3,90,0,6.8,3,overcast
16659,2026-03-10 05:43:00+00,9.3,90,0,6.8,3,overcast
16660,2026-03-10 05:44:00+00,9.3,90,0,6.8,3,overcast
16661,2026-03-10 05:45:00+00,9.3,90,0,5.8,3,overcast
16662,2026-03-10 05:46:00+00,9.3,90,0,5.8,3,overcast
16663,2026-03-10 05:47:00+00,9.3,90,0,5.8,3,overcast
16664,2026-03-10 05:48:00+00,9.3,90,0,5.8,3,overcast
16665,2026-03-10 05:49:00+00,9.3,90,0,5.8,3,overcast
16666,2026-03-10 05:51:00+00,9.3,90,0,5.8,3,overcast
16667,2026-03-10 05:52:00+00,9.3,90,0,5.8,3,overcast
16668,2026-03-10 05:53:00+00,9.3,90,0,5.8,3,overcast
16669,2026-03-10 05:54:00+00,9.3,90,0,5.8,3,overcast
16670,2026-03-10 05:55:00+00,9.3,90,0,5.8,3,overcast
16671,2026-03-10 05:56:00+00,9.3,90,0,5.8,3,overcast
16672,2026-03-10 05:57:00+00,9.3,90,0,5.8,3,overcast
16673,2026-03-10 05:58:00+00,9.3,90,0,5.8,3,overcast
16674,2026-03-10 05:59:00+00,9.3,90,0,5.8,3,overcast
16675,2026-03-10 06:00:00+00,9.3,90,0,5,3,overcast
16676,2026-03-10 06:01:00+00,9.3,90,0,5,3,overcast
16677,2026-03-10 06:02:00+00,9.3,90,0,5,3,overcast
16678,2026-03-10 06:03:00+00,9.3,90,0,5,3,overcast
16679,2026-03-10 06:04:00+00,9.3,90,0,5,3,overcast
16680,2026-03-10 06:05:00+00,9.3,90,0,5,3,overcast
16681,2026-03-10 06:07:00+00,9.3,90,0,5,3,overcast
16682,2026-03-10 06:08:00+00,9.3,90,0,5,3,overcast
16683,2026-03-10 06:09:00+00,9.3,90,0,5,3,overcast
16684,2026-03-10 06:10:00+00,9.3,90,0,5,3,overcast
16685,2026-03-10 06:11:00+00,9.3,90,0,5,3,overcast
16686,2026-03-10 06:12:00+00,9.3,90,0,5,3,overcast
16687,2026-03-10 06:13:00+00,9.3,90,0,5,3,overcast
16688,2026-03-10 06:14:00+00,9.3,90,0,5,3,overcast
16689,2026-03-10 06:15:00+00,9.3,90,0,5,3,overcast
16690,2026-03-10 06:16:00+00,9.3,90,0,5,3,overcast
16691,2026-03-10 06:17:00+00,9.3,90,0,5,3,overcast
16692,2026-03-10 06:18:00+00,9.3,90,0,5,3,overcast
16693,2026-03-10 06:19:00+00,9.3,90,0,5,3,overcast
16694,2026-03-10 06:20:00+00,9.3,90,0,5,3,overcast
16695,2026-03-10 06:21:00+00,9.3,90,0,5,3,overcast
16696,2026-03-10 06:23:00+00,9.3,90,0,5,3,overcast
16697,2026-03-10 06:24:00+00,9.3,90,0,5,3,overcast
16698,2026-03-10 06:25:00+00,9.3,90,0,5,3,overcast
16699,2026-03-10 06:26:00+00,9.3,90,0,5,3,overcast
16700,2026-03-10 06:27:00+00,9.2,90,0,5,3,overcast
16701,2026-03-10 06:28:00+00,9.2,90,0,5,3,overcast
16702,2026-03-10 06:29:00+00,9.2,90,0,7.2,3,overcast
16703,2026-03-10 06:30:00+00,9.2,89,0,7.2,3,overcast
16704,2026-03-10 06:31:00+00,9.2,89,0,7.2,3,overcast
16705,2026-03-10 06:32:00+00,9.2,89,0,7.2,3,overcast
16706,2026-03-10 06:33:00+00,9.2,89,0,7.2,3,overcast
16707,2026-03-10 06:34:00+00,9.2,89,0,7.2,3,overcast
16708,2026-03-10 06:35:00+00,9.2,89,0,7.2,3,overcast
16709,2026-03-10 06:36:00+00,9.2,89,0,7.2,3,overcast
16710,2026-03-10 06:38:00+00,9.2,89,0,7.2,3,overcast
16711,2026-03-10 06:39:00+00,9.2,89,0,7.2,3,overcast
16712,2026-03-10 06:40:00+00,9.2,89,0,7.2,3,overcast
16713,2026-03-10 06:41:00+00,9.2,89,0,7.2,3,overcast
16714,2026-03-10 06:42:00+00,9.2,89,0,7.2,3,overcast
16715,2026-03-10 06:43:00+00,9.2,89,0,7.2,3,overcast
16716,2026-03-10 06:44:00+00,9.2,89,0,7.2,3,overcast
16717,2026-03-10 06:45:00+00,9.1,88,0,7.2,3,overcast
16718,2026-03-10 06:46:00+00,9.1,88,0,7.2,3,overcast
16719,2026-03-10 06:47:00+00,9.1,88,0,7.2,3,overcast
16720,2026-03-10 06:48:00+00,9.1,88,0,7.2,3,overcast
16721,2026-03-10 06:49:00+00,9.1,88,0,7.2,3,overcast
16722,2026-03-10 06:50:00+00,9.1,88,0,7.2,3,overcast
16723,2026-03-10 06:51:00+00,9.1,88,0,7.2,3,overcast
16724,2026-03-10 06:52:00+00,9.1,88,0,7.2,3,overcast
16725,2026-03-10 06:54:00+00,9.1,88,0,7.2,3,overcast
16726,2026-03-10 06:55:00+00,9.1,88,0,7.2,3,overcast
16727,2026-03-10 06:56:00+00,9.1,88,0,7.2,3,overcast
16728,2026-03-10 06:57:00+00,9.1,88,0,7.2,3,overcast
16729,2026-03-10 06:58:00+00,9.1,88,0,7.2,3,overcast
16730,2026-03-10 06:59:00+00,9.1,88,0,7.2,3,overcast
16731,2026-03-10 07:00:00+00,9.1,88,0,7.2,3,overcast
16732,2026-03-10 07:01:00+00,9.1,88,0,7.2,3,overcast
16733,2026-03-10 07:02:00+00,9.1,88,0,7.2,3,overcast
16734,2026-03-10 07:03:00+00,9.1,88,0,7.2,3,overcast
16735,2026-03-10 07:04:00+00,9.1,88,0,7.2,3,overcast
16736,2026-03-10 07:05:00+00,9.1,88,0,7.2,3,overcast
16737,2026-03-10 07:06:00+00,9.1,88,0,7.2,3,overcast
16738,2026-03-10 07:07:00+00,9.1,88,0,7.2,3,overcast
16739,2026-03-10 07:09:00+00,9.1,88,0,7.2,3,overcast
16740,2026-03-10 07:10:00+00,9.1,88,0,7.2,3,overcast
16741,2026-03-10 07:11:00+00,9.1,88,0,7.2,3,overcast
16742,2026-03-10 07:12:00+00,9.1,88,0,7.2,3,overcast
16743,2026-03-10 07:13:00+00,9.1,88,0,7.2,3,overcast
16744,2026-03-10 07:14:00+00,9.1,88,0,7.2,3,overcast
16745,2026-03-10 07:15:00+00,9.1,88,0,7.6,3,overcast
16746,2026-03-10 07:16:00+00,9.1,88,0,7.6,3,overcast
16747,2026-03-10 07:17:00+00,9.1,88,0,7.6,3,overcast
16748,2026-03-10 07:18:00+00,9.1,88,0,7.6,3,overcast
16749,2026-03-10 07:19:00+00,9.1,88,0,7.6,3,overcast
16750,2026-03-10 07:20:00+00,9.1,88,0,7.6,3,overcast
16751,2026-03-10 07:21:00+00,9.1,88,0,7.6,3,overcast
16752,2026-03-10 07:22:00+00,9.1,88,0,7.6,3,overcast
16753,2026-03-10 07:23:00+00,9.1,88,0,7.6,3,overcast
16754,2026-03-10 07:25:00+00,9.1,88,0,7.6,3,overcast
16755,2026-03-10 07:26:00+00,9.1,88,0,7.6,3,overcast
16756,2026-03-10 07:27:00+00,9.1,88,0,7.6,3,overcast
16757,2026-03-10 07:28:00+00,9.1,88,0,7.6,3,overcast
16758,2026-03-10 07:29:00+00,9.1,88,0,7.6,3,overcast
16759,2026-03-10 07:30:00+00,9.2,88,0,7.9,3,overcast
16760,2026-03-10 07:31:00+00,9.2,88,0,7.9,3,overcast
16761,2026-03-10 07:32:00+00,9.2,88,0,7.9,3,overcast
16762,2026-03-10 07:33:00+00,9.2,88,0,7.9,3,overcast
16763,2026-03-10 07:34:00+00,9.2,88,0,7.9,3,overcast
16764,2026-03-10 07:35:00+00,9.2,88,0,7.9,3,overcast
16765,2026-03-10 07:36:00+00,9.2,88,0,7.9,3,overcast
16766,2026-03-10 07:37:00+00,9.2,88,0,7.9,3,overcast
16767,2026-03-10 07:39:00+00,9.2,88,0,7.9,3,overcast
16768,2026-03-10 07:40:00+00,9.2,88,0,7.9,3,overcast
16769,2026-03-10 07:41:00+00,9.2,88,0,7.9,3,overcast
16770,2026-03-10 07:42:00+00,9.2,88,0,7.9,3,overcast
16771,2026-03-10 07:43:00+00,9.2,88,0,7.9,3,overcast
16772,2026-03-10 07:44:00+00,9.2,88,0,7.9,3,overcast
16773,2026-03-10 07:45:00+00,9.2,88,0,7.9,3,overcast
16774,2026-03-10 07:46:00+00,9.2,88,0,7.9,3,overcast
16775,2026-03-10 07:47:00+00,9.2,88,0,7.9,3,overcast
16776,2026-03-10 07:48:00+00,9.2,87,0,7.9,3,overcast
16777,2026-03-10 07:49:00+00,9.4,87,0,7.9,3,overcast
16778,2026-03-10 07:50:00+00,9.4,87,0,7.6,3,overcast
16779,2026-03-10 07:51:00+00,9.4,87,0,7.6,3,overcast
16780,2026-03-10 07:52:00+00,9.4,87,0,7.6,3,overcast
16781,2026-03-10 07:54:00+00,9.4,87,0,7.6,3,overcast
16782,2026-03-10 07:55:00+00,9.4,87,0,7.6,3,overcast
16783,2026-03-10 07:56:00+00,9.4,87,0,7.6,3,overcast
16784,2026-03-10 07:57:00+00,9.4,87,0,7.6,3,overcast
16785,2026-03-10 07:58:00+00,9.4,87,0,7.6,3,overcast
16786,2026-03-10 07:59:00+00,9.4,87,0,7.6,3,overcast
16787,2026-03-10 08:00:00+00,9.5,86,0,7.6,3,overcast
16788,2026-03-10 08:01:00+00,9.5,86,0,7.6,3,overcast
16789,2026-03-10 08:03:00+00,9.5,86,0,7.6,3,overcast
16790,2026-03-10 08:05:00+00,9.5,86,0,7.6,3,overcast
16791,2026-03-10 08:06:00+00,9.5,86,0,7.6,3,overcast
16792,2026-03-10 08:07:00+00,9.5,86,0,7.6,3,overcast
16793,2026-03-10 08:08:00+00,9.5,86,0,7.6,3,overcast
16794,2026-03-10 08:09:00+00,9.5,86,0,7.6,3,overcast
16795,2026-03-10 08:10:00+00,9.5,86,0,7.6,3,overcast
16796,2026-03-10 08:11:00+00,9.5,86,0,7.6,3,overcast
16797,2026-03-10 08:12:00+00,9.5,86,0,7.6,3,overcast
16798,2026-03-10 08:13:00+00,9.5,86,0,7.6,3,overcast
16799,2026-03-10 08:14:00+00,9.5,86,0,7.6,3,overcast
16800,2026-03-10 08:15:00+00,9.6,85,0,7.6,3,overcast
16801,2026-03-10 08:16:00+00,9.6,85,0,7.6,3,overcast
16802,2026-03-10 08:17:00+00,9.6,85,0,7.6,3,overcast
16803,2026-03-10 08:19:00+00,9.6,85,0,7.6,3,overcast
16804,2026-03-10 08:20:00+00,9.6,85,0,7.6,3,overcast
16805,2026-03-10 08:21:00+00,9.6,85,0,7.6,3,overcast
16806,2026-03-10 08:22:00+00,9.6,85,0,7.6,3,overcast
16807,2026-03-10 08:23:00+00,9.6,85,0,7.6,3,overcast
16808,2026-03-10 08:24:00+00,9.6,85,0,7.6,3,overcast
16809,2026-03-10 08:25:00+00,9.4,86,0,7.6,3,overcast
16810,2026-03-10 08:26:00+00,9.4,86,0,8.6,3,overcast
16811,2026-03-10 08:27:00+00,9.4,86,0,8.6,3,overcast
16812,2026-03-10 08:28:00+00,9.4,86,0,8.6,3,overcast
16813,2026-03-10 08:29:00+00,9.4,86,0,8.6,3,overcast
16814,2026-03-10 08:30:00+00,9.6,84,0,8.6,3,overcast
16815,2026-03-10 08:31:00+00,9.6,84,0,8.6,3,overcast
16816,2026-03-10 08:33:00+00,9.6,84,0,8.6,3,overcast
16817,2026-03-10 08:34:00+00,9.6,84,0,8.6,3,overcast
16818,2026-03-10 08:35:00+00,9.6,84,0,8.6,3,overcast
16819,2026-03-10 08:36:00+00,9.6,84,0,8.6,3,overcast
16820,2026-03-10 08:37:00+00,9.6,84,0,8.6,3,overcast
16821,2026-03-10 08:38:00+00,9.6,84,0,8.6,3,overcast
16822,2026-03-10 08:39:00+00,9.6,84,0,8.6,3,overcast
16823,2026-03-10 08:40:00+00,9.6,84,0,8.6,3,overcast
16824,2026-03-10 08:41:00+00,9.6,84,0,8.6,3,overcast
16825,2026-03-10 08:42:00+00,9.6,84,0,8.6,3,overcast
16826,2026-03-10 08:43:00+00,9.6,84,0,8.6,3,overcast
16827,2026-03-10 08:44:00+00,9.6,84,0,8.6,3,overcast
16828,2026-03-10 08:45:00+00,9.7,83,0,9,3,overcast
16829,2026-03-10 08:47:00+00,9.7,83,0,9,3,overcast
16830,2026-03-10 08:48:00+00,9.7,83,0,9,3,overcast
16831,2026-03-10 08:49:00+00,9.7,83,0,9,3,overcast
16832,2026-03-10 08:50:00+00,9.7,83,0,9,3,overcast
16833,2026-03-10 08:51:00+00,9.7,83,0,9,3,overcast
16834,2026-03-10 08:52:00+00,9.7,83,0,9,3,overcast
16835,2026-03-10 08:53:00+00,9.7,83,0,9,3,overcast
16836,2026-03-10 08:54:00+00,9.7,83,0,9,3,overcast
16837,2026-03-10 08:55:00+00,9.7,83,0,9,3,overcast
16838,2026-03-10 08:56:00+00,9.7,83,0,9,3,overcast
16839,2026-03-10 08:57:00+00,9.7,83,0,9,3,overcast
16840,2026-03-10 08:58:00+00,9.7,83,0,9,3,overcast
16841,2026-03-10 08:59:00+00,9.7,83,0,9,3,overcast
16842,2026-03-10 09:00:00+00,9.8,82,0,9.4,3,overcast
16843,2026-03-10 09:01:00+00,9.8,82,0,9.4,3,overcast
16844,2026-03-10 09:03:00+00,9.8,82,0,9.4,3,overcast
16845,2026-03-10 09:04:00+00,9.8,82,0,9.4,3,overcast
16846,2026-03-10 09:05:00+00,9.8,82,0,9.4,3,overcast
16847,2026-03-10 09:06:00+00,9.8,82,0,9.4,3,overcast
16848,2026-03-10 09:07:00+00,9.8,82,0,9.4,3,overcast
16849,2026-03-10 09:08:00+00,9.8,82,0,9.4,3,overcast
16850,2026-03-10 09:09:00+00,9.8,82,0,9.4,3,overcast
16851,2026-03-10 09:10:00+00,9.8,82,0,9.4,3,overcast
16852,2026-03-10 09:11:00+00,9.8,82,0,9.4,3,overcast
16853,2026-03-10 09:12:00+00,9.8,82,0,9.4,3,overcast
16854,2026-03-10 09:13:00+00,9.8,82,0,9.4,3,overcast
16855,2026-03-10 09:14:00+00,9.8,82,0,9.4,3,overcast
16856,2026-03-10 09:15:00+00,9.9,81,0,9.4,3,overcast
16857,2026-03-10 09:16:00+00,9.9,81,0,9.4,3,overcast
16858,2026-03-10 09:18:00+00,9.9,81,0,9.4,3,overcast
16859,2026-03-10 09:19:00+00,9.9,81,0,9.4,3,overcast
16860,2026-03-10 09:20:00+00,9.9,81,0,9.4,3,overcast
16861,2026-03-10 09:21:00+00,9.9,81,0,9.4,3,overcast
16862,2026-03-10 09:22:00+00,9.9,81,0,9.4,3,overcast
16863,2026-03-10 09:23:00+00,9.9,81,0,9.4,3,overcast
16864,2026-03-10 09:24:00+00,9.9,80,0,9.4,3,overcast
16865,2026-03-10 09:25:00+00,9.8,80,0,8.6,3,overcast
16866,2026-03-10 09:26:00+00,9.8,80,0,8.6,3,overcast
16867,2026-03-10 09:27:00+00,9.8,80,0,8.6,3,overcast
16868,2026-03-10 09:28:00+00,9.8,80,0,8.6,3,overcast
16869,2026-03-10 09:29:00+00,9.8,80,0,8.6,3,overcast
16870,2026-03-10 09:30:00+00,10,79,0,8.6,3,overcast
16871,2026-03-10 09:31:00+00,10,79,0,8.6,3,overcast
16872,2026-03-10 09:33:00+00,10,79,0,8.6,3,overcast
16873,2026-03-10 09:34:00+00,10,79,0,8.6,3,overcast
16874,2026-03-10 09:35:00+00,10,79,0,8.6,3,overcast
16875,2026-03-10 09:36:00+00,10,79,0,8.6,3,overcast
16876,2026-03-10 09:37:00+00,10,79,0,8.6,3,overcast
16877,2026-03-10 09:38:00+00,10,79,0,8.6,3,overcast
16878,2026-03-10 09:39:00+00,10,79,0,8.6,3,overcast
16879,2026-03-10 09:40:00+00,10,79,0,8.6,3,overcast
16880,2026-03-10 09:41:00+00,10,79,0,8.6,3,overcast
16881,2026-03-10 09:42:00+00,10,79,0,8.6,3,overcast
16882,2026-03-10 09:43:00+00,10,79,0,8.6,3,overcast
